school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,_schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta
2014-15,X475,10X546,Bronx Theatre High School,X546,99 TERRACE VIEW AVENUE,X,10.0,428.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,8,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2014-15,X475,10X553,THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW),X553,99 TERRACE VIEW AVENUE,X,10.0,,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,8,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,,,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2014-15,X475,,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,99 TERRACE VIEW AVENUE,X,10.0,2280.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,8,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,4.0,24.0,48.0,15.0,8.0,10C,2001-2500,1.96,7.74,16.07,5.48,3.44,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2014-15,X498,08X378,ICAHN CHARTER SCHOOL 2(XE),X378,1640 BRONXDALE AVE,X,11.0,,1640 BRONXDALE AVE CONSOLIDATED LOCATION,2,PS/MS 11X498 - VAN NEST ACADEMY|Icahn Charter School 2|1640 BRONXDALE AVE CONSOLIDATED LOCATION,,,,,,,,,,,,,BRONX,10462.0,40.84473,-73.858207,11.0,13.0,244.0,2116414.0,2040910001.0,Van Nest-Morris Park-Westchester Square                                    
2014-15,X600,07X522,Bronx Design and Construction Academy,X522,333 EAST 151 STREET,X,7.0,563.0,333 EAST 151 STREET CONSOLIDATED LOCATION,4,Bronx Haven High School |  Bronx Design and Construction Academy |  Alfred E. Smith Campus YABC |  Alfred E. Smith Career and Technical Education Hig |  333 EAST 151 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10451.0,40.818232,-73.919867,1.0,17.0,67.0,2001874.0,2024110022.0,Melrose South-Mott Haven North                                             
2014-15,X600,07X600,Alfred E. Smith Career and Technical Education Hig,X600,333 EAST 151 STREET,X,7.0,375.0,333 EAST 151 STREET CONSOLIDATED LOCATION,4,Bronx Haven High School |  Bronx Design and Construction Academy |  Alfred E. Smith Campus YABC |  Alfred E. Smith Career and Technical Education Hig |  333 EAST 151 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10451.0,40.818232,-73.919867,1.0,17.0,67.0,2001874.0,2024110022.0,Melrose South-Mott Haven North                                             
2014-15,X600,,333 EAST 151 STREET CONSOLIDATED LOCATION,,333 EAST 151 STREET,X,7.0,1370.0,333 EAST 151 STREET CONSOLIDATED LOCATION,4,Bronx Haven High School |  Bronx Design and Construction Academy |  Alfred E. Smith Campus YABC |  Alfred E. Smith Career and Technical Education Hig |  333 EAST 151 STREET CONSOLIDATED LOCATION,0.0,5.0,15.0,2.0,1.0,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,BRONX,10451.0,40.818232,-73.919867,1.0,17.0,67.0,2001874.0,2024110022.0,Melrose South-Mott Haven North                                             
2014-15,X650,08X559,School for Tourism and Hospitality,X559,900 TINTON AVENUE,X,8.0,240.0,900 TINTON AVENUE CONSOLIDATED LOCATION ,2,School for Tourism and Hospitality |Jane Addams High School for Academic Careers |900 TINTON AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10456.0,40.821675,-73.903546,3.0,17.0,133.0,2004807.0,2026680001.0,Morrisania-Melrose                                                         
2014-15,X650,08X650,Jane Addams High School for Academic Careers,X650,900 TINTON AVENUE,X,8.0,147.0,900 TINTON AVENUE CONSOLIDATED LOCATION ,2,School for Tourism and Hospitality |Jane Addams High School for Academic Careers |900 TINTON AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10456.0,40.821675,-73.903546,3.0,17.0,133.0,2004807.0,2026680001.0,Morrisania-Melrose                                                         
2014-15,X650,,900 TINTON AVENUE CONSOLIDATED LOCATION ,,900 TINTON AVENUE,X,8.0,387.0,900 TINTON AVENUE CONSOLIDATED LOCATION ,2,School for Tourism and Hospitality |Jane Addams High School for Academic Careers |900 TINTON AVENUE CONSOLIDATED LOCATION ,1.0,8.0,7.0,2.0,5.0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,10456.0,40.821675,-73.903546,3.0,17.0,133.0,2004807.0,2026680001.0,Morrisania-Melrose                                                         
2014-15,X655,07X259,"H.E.R.O. High (Health, Education, and Research Occ",X259,455 SOUTHERN BLVD,X,7.0,231.0,455 SOUTHERN BLVD CONSOLIDATED LOCATION,4,"H.E.R.O. High (Health, Education, and Research Occ |  Mott Haven Community High School |  Samuel Gompers Career and Technical Education High |  New Visions Charter High School for the Humanities455 SOUTHERN BLVD CONSOLIDATED LOCATION",,,,,,2C,1-250,,,,,,BRONX,10455.0,40.810803,-73.907015,1.0,8.0,35.0,2003883.0,2025760026.0,Mott Haven-Port Morris                                                     
2014-15,X655,07X557,Mott Haven Community High School,X557,455 SOUTHERN BLVD,X,7.0,249.0,455 SOUTHERN BLVD CONSOLIDATED LOCATION,4,"H.E.R.O. High (Health, Education, and Research Occ |  Mott Haven Community High School |  Samuel Gompers Career and Technical Education High |  New Visions Charter High School for the Humanities455 SOUTHERN BLVD CONSOLIDATED LOCATION",,,,,,2C,1-250,,,,,,BRONX,10455.0,40.810803,-73.907015,1.0,8.0,35.0,2003883.0,2025760026.0,Mott Haven-Port Morris                                                     
2014-15,X655,07X655,Samuel Gompers Career and Technical Education High,X655,455 SOUTHERN BLVD,X,7.0,78.0,455 SOUTHERN BLVD CONSOLIDATED LOCATION,4,"H.E.R.O. High (Health, Education, and Research Occ |  Mott Haven Community High School |  Samuel Gompers Career and Technical Education High |  New Visions Charter High School for the Humanities455 SOUTHERN BLVD CONSOLIDATED LOCATION",,,,,,2C,1-250,,,,,,BRONX,10455.0,40.810803,-73.907015,1.0,8.0,35.0,2003883.0,2025760026.0,Mott Haven-Port Morris                                                     
2014-15,X655,84X208      ,New Visions Charter High School for the Humanities,X208,455 SOUTHERN BLVD,X,7.0,,455 SOUTHERN BLVD CONSOLIDATED LOCATION,4,"H.E.R.O. High (Health, Education, and Research Occ |  Mott Haven Community High School |  Samuel Gompers Career and Technical Education High |  New Visions Charter High School for the Humanities455 SOUTHERN BLVD CONSOLIDATED LOCATION",,,,,,,,,,,,,BRONX,10455.0,40.810803,-73.907015,1.0,8.0,35.0,2003883.0,2025760026.0,Mott Haven-Port Morris                                                     
2014-15,X655,,455 SOUTHERN BLVD CONSOLIDATED LOCATION,,455 SOUTHERN BLVD,X,7.0,558.0,455 SOUTHERN BLVD CONSOLIDATED LOCATION,4,"H.E.R.O. High (Health, Education, and Research Occ |  Mott Haven Community High School |  Samuel Gompers Career and Technical Education High |  New Visions Charter High School for the Humanities455 SOUTHERN BLVD CONSOLIDATED LOCATION",0.0,2.0,5.0,0.0,2.0,4C,501-750,0.31,1.12,1.82,0.79,0.51,BRONX,10455.0,40.810803,-73.907015,1.0,8.0,35.0,2003883.0,2025760026.0,Mott Haven-Port Morris                                                     
2014-15,X660,10X264,Bronx Academy for Software Engineering (BASE),X264,2474 CROTONA AVENUE,X,10.0,226.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X859,10X315,P.S. 315 Lab School,X315,2246 JEROME AVENUE,X,10.0,283.0,,1,P.S. 315 Lab School,0.0,1.0,1.0,1.0,0.0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,10453.0,40.857842,-73.904202,5.0,14.0,239.0,2014062.0,2031860049.0,Fordham South                                                              
2014-15,X884,07X670,Health Opportunities High School,X670,350 GERARD AVENUE,X,7.0,554.0,350 GERARD AVENUE CONSOLIDATED LOCATION,2,Community School for Social Justice |  Health Opportunities High School |  350 GERARD AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10451.0,40.815938,-73.930386,1.0,8.0,63.0,2001027.0,2023440096.0,West Concourse                                                             
2014-15,X660,10X524,Crotona International High School,X524,2474 CROTONA AVENUE,X,10.0,336.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X660,10X565,High School for Energy and Technology,X565,2474 CROTONA AVENUE,X,10.0,311.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,,,,,,3C,251- 500,,,,,,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X886,10X307,Luisa Pineiro Fuentes School of Science and Discov,X307,124 EAMES PLACE,X,10.0,409.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,1,Luisa Pineiro Fuentes School of Science and Discov,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,10468.0,40.869296,-73.901525,8.0,14.0,26701.0,2115783.0,2032480062.0,Van Cortlandt Village                                                      
2014-15,X660,10X660,Grace Dodge Career and Technical Education High Sc,X660,2474 CROTONA AVENUE,X,10.0,178.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X660,10X667,Grace Dodge Yabc,X667,2474 CROTONA AVENUE,X,10.0,213.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X660,,2474 CROTONA AVENUE CONSOLIDATED LOCATION,,2474 CROTONA AVENUE,X,10.0,1264.0,2474 CROTONA AVENUE CONSOLIDATED LOCATION,5,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |  Grace Dodge Career and Technical Education High Sc |  Grace Dodge Yabc |  2474 CROTONA AVENUE CONSOLIDATED LOCATION,0.0,5.0,4.0,3.0,2.0,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,BRONX,10458.0,40.855698,-73.882715,6.0,15.0,393.0,2012887.0,2031040007.0,Belmont                                                                    
2014-15,X701,75X723,P.S. 723,X723,3540 BIVONA STREET,X,11.0,513.0,,1,P.S. 723,0.0,0.0,1.0,0.0,0.0,4C,501-750,0.31,1.12,1.82,0.79,0.51,BRONX,10475.0,40.883026,-73.833227,12.0,12.0,46202.0,2093879.0,2052630070.0,Co-op City                                                                 
2014-15,X722,75X721,P.S. X721 - Stephen McSweeney School,X721,2697 WESTCHESTER AVENUE,X,11.0,540.0,,1,P.S. X721 - Stephen McSweeney School,0.0,0.0,1.0,0.0,0.0,4C,501-750,0.31,1.12,1.82,0.79,0.51,BRONX,10461.0,40.842289,-73.838949,11.0,13.0,284.0,2045725.0,2041330200.0,Van Nest-Morris Park-Westchester Square                                    
2014-15,X781,10X051,P.S. 051 Bronx New School,X051,695 EAST 182ND STREET,X,10.0,263.0,,1,P.S. 051 Bronx New School,0.0,0.0,0.0,0.0,0.0,3C,251- 500,0.27,1.11,1.38,0.8,0.48,BRONX,10457.0,40.850666,-73.886996,6.0,15.0,391.0,2118254.0,2030840001.0,Belmont                                                                    
2014-15,X790,07X527,Bronx Leadership Academy II High School,X527,730 CONCOURSE VILLAGE WEST,X,7.0,495.0,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,3,Bronx Leadership Academy II High School |  New Explorers High School |  Urban Assembly School for Careers in Sports |  730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10451.0,40.82231,-73.923829,4.0,17.0,61.0,2103486.0,2024430078.0,East Concourse-Concourse Village                                           
2014-15,X790,07X547,New Explorers High School,X547,730 CONCOURSE VILLAGE WEST,X,7.0,475.0,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,3,Bronx Leadership Academy II High School |  New Explorers High School |  Urban Assembly School for Careers in Sports |  730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10451.0,40.82231,-73.923829,4.0,17.0,61.0,2103486.0,2024430078.0,East Concourse-Concourse Village                                           
2014-15,X790,07X548,Urban Assembly School for Careers in Sports,X548,730 CONCOURSE VILLAGE WEST,X,7.0,587.0,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,3,Bronx Leadership Academy II High School |  New Explorers High School |  Urban Assembly School for Careers in Sports |  730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10451.0,40.82231,-73.923829,4.0,17.0,61.0,2103486.0,2024430078.0,East Concourse-Concourse Village                                           
2014-15,X790,,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,730 CONCOURSE VILLAGE WEST,X,7.0,1557.0,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,3,Bronx Leadership Academy II High School |  New Explorers High School |  Urban Assembly School for Careers in Sports |  730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,2.0,8.0,24.0,4.0,5.0,8C,1501-1750,0.82,2.97,5.58,1.79,1.67,BRONX,10451.0,40.82231,-73.923829,4.0,17.0,61.0,2103486.0,2024430078.0,East Concourse-Concourse Village                                           
2014-15,X819,10X207,P.S. 207,X207,3030 GODWIN TERRACE,X,10.0,373.0,,1,P.S. 207,0.0,0.0,1.0,0.0,0.0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,10463.0,40.878322,-73.906556,8.0,11.0,289.0,2083138.0,2057010105.0,Spuyten Duyvil-Kingsbridge                                                 
2014-15,X876,09X525,Bronx Leadership Academy High School,X525,1710 WEBSTER AVENUE,X,9.0,686.0,,1,Bronx Leadership Academy High School,0.0,4.0,11.0,1.0,2.0,4C,501-750,0.31,1.12,1.82,0.79,0.51,BRONX,10457.0,40.843588,-73.903236,3.0,15.0,165.0,2094564.0,2028980001.0,Claremont-Bathgate                                                         
2014-15,X905,10X696,High School of American Studies at Lehman College,X696,2925 GOULDEN AVENUE,X,10.0,376.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,1,High School of American Studies at Lehman College,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,10468.0,40.873938,-73.895382,8.0,11.0,409.0,2015222.0,2032460002.0,Van Cortlandt Village                                                      
2014-15,X953,75K403,Hospital Schools - Brooklyn,K403,3450 EAST TREMONT AVENUE,X,8.0,17.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,4,Hospital Schools - Brooklyn|  Hospital Schools|  Hospital Schools - Bronx|  Home Instruction - Bronx|  3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10465.0,40.832117,-73.82749,10.0,13.0,166.0,2079386.0,2055310021.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2014-15,X953,75M401,Hospital Schools,M401,3450 EAST TREMONT AVENUE,X,8.0,65.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,4,Hospital Schools - Brooklyn|  Hospital Schools|  Hospital Schools - Bronx|  Home Instruction - Bronx|  3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10465.0,40.832117,-73.82749,10.0,13.0,166.0,2079386.0,2055310021.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2014-15,X953,75X402,Hospital Schools - Bronx,X402,3450 EAST TREMONT AVENUE,X,8.0,12.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,4,Hospital Schools - Brooklyn|  Hospital Schools|  Hospital Schools - Bronx|  Home Instruction - Bronx|  3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10465.0,40.832117,-73.82749,10.0,13.0,166.0,2079386.0,2055310021.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2014-15,X953,75X502,Home Instruction - Bronx,X502,3450 EAST TREMONT AVENUE,X,8.0,118.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,4,Hospital Schools - Brooklyn|  Hospital Schools|  Hospital Schools - Bronx|  Home Instruction - Bronx|  3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,,,,,,2C,1-250,,,,,,BRONX,10465.0,40.832117,-73.82749,10.0,13.0,166.0,2079386.0,2055310021.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2014-15,X953,,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,,3450 EAST TREMONT AVENUE,X,8.0,212.0,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,4,Hospital Schools - Brooklyn|  Hospital Schools|  Hospital Schools - Bronx|  Home Instruction - Bronx|  3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION ,0.0,0.0,0.0,0.0,0.0,2C,1-250,0.36,0.76,1.17,0.64,0.37,BRONX,10465.0,40.832117,-73.82749,10.0,13.0,166.0,2079386.0,2055310021.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2014-15,X963,07X321,Crotona Academy High School,X321,639 ST. ANNS AVENUE,X,7.0,104.0,,1,Crotona Academy High School,0.0,0.0,0.0,0.0,0.0,2C,1-250,0.36,0.76,1.17,0.64,0.37,BRONX,10455.0,40.816532,-73.911747,1.0,17.0,71.0,2115801.0,2023590100.0,Melrose South-Mott Haven North                                             
